,u,i,ts,label,idx
10745,1666,2593,442800000.0,0,10746
10746,998,2593,442800000.0,0,10747
10747,1034,2593,442800000.0,0,10748
10748,1624,2600,442800000.0,0,10749
10749,1346,2609,442800000.0,0,10750
10750,1308,2611,442800000.0,0,10751
10751,1270,2611,442800000.0,0,10752
10752,1219,2613,442800000.0,0,10753
10753,658,2615,442800000.0,0,10754
10754,585,2618,442800000.0,0,10755
10755,807,2621,442800000.0,0,10756
10756,644,2621,442800000.0,0,10757
10757,153,2621,442800000.0,0,10758
10758,1055,2621,442800000.0,0,10759
10759,1624,2622,442800000.0,0,10760
10760,153,2622,442800000.0,0,10761
10761,1405,2622,442800000.0,0,10762
10762,1388,2623,442800000.0,0,10763
10763,1377,2624,442800000.0,0,10764
10764,1399,2624,442800000.0,0,10765
10765,167,1755,442886400.0,0,10766
10766,779,1934,442886400.0,0,10767
10767,1681,2563,442886400.0,0,10768
10768,1273,2600,442886400.0,0,10769
10769,1273,2618,442886400.0,0,10770
10770,939,2628,442886400.0,0,10771
10771,728,1789,442972800.0,0,10772
10772,1056,1942,442972800.0,0,10773
10773,728,2006,442972800.0,0,10774
10774,739,2140,442972800.0,0,10775
10775,515,2274,442972800.0,0,10776
10776,83,2378,442972800.0,0,10777
10777,83,2433,442972800.0,0,10778
10778,1096,2468,442972800.0,0,10779
10779,1468,2569,442972800.0,0,10780
10780,1395,2582,442972800.0,0,10781
10781,1439,2609,442972800.0,0,10782
10782,83,2615,442972800.0,0,10783
10783,82,1750,443059200.0,0,10784
10784,86,1951,443059200.0,0,10785
10785,334,1953,443059200.0,0,10786
10786,1230,2026,443059200.0,0,10787
10787,1230,2271,443059200.0,0,10788
10788,548,2323,443059200.0,0,10789
10789,238,2368,443059200.0,0,10790
10790,56,2369,443059200.0,0,10791
10791,212,2372,443059200.0,0,10792
10792,82,2415,443059200.0,0,10793
10793,195,2468,443059200.0,0,10794
10794,1298,2468,443059200.0,0,10795
10795,620,2608,443059200.0,0,10796
10796,506,1796,443145600.0,0,10797
10797,656,2480,443145600.0,0,10798
10798,570,2520,443145600.0,0,10799
10799,644,2521,443145600.0,0,10800
10800,293,2602,443145600.0,0,10801
10801,1554,2602,443145600.0,0,10802
10802,661,2609,443145600.0,0,10803
10803,654,2615,443145600.0,0,10804
10804,1639,2615,443145600.0,0,10805
10805,565,2619,443145600.0,0,10806
10806,565,2625,443145600.0,0,10807
10807,10,1853,443232000.0,0,10808
10808,17,1857,443232000.0,0,10809
10809,10,1973,443232000.0,0,10810
10810,952,2017,443232000.0,0,10811
10811,467,2024,443232000.0,0,10812
10812,774,2039,443232000.0,0,10813
10813,1558,2099,443232000.0,0,10814
10814,1558,2113,443232000.0,0,10815
10815,1088,2221,443232000.0,0,10816
10816,1160,2248,443232000.0,0,10817
10817,1003,2417,443232000.0,0,10818
10818,940,2417,443232000.0,0,10819
10819,1118,2445,443232000.0,0,10820
10820,952,2478,443232000.0,0,10821
10821,837,2558,443232000.0,0,10822
10822,41,2569,443232000.0,0,10823
10823,130,2589,443232000.0,0,10824
10824,1585,2605,443232000.0,0,10825
10825,906,2606,443232000.0,0,10826
10826,566,2615,443232000.0,0,10827
10827,294,2620,443232000.0,0,10828
10828,247,2628,443232000.0,0,10829
10829,59,2635,443232000.0,0,10830
10830,45,1692,443318400.0,0,10831
10831,209,1711,443318400.0,0,10832
10832,14,1806,443318400.0,0,10833
10833,789,1806,443318400.0,0,10834
10834,810,1839,443318400.0,0,10835
10835,1302,1920,443318400.0,0,10836
10836,481,1947,443318400.0,0,10837
10837,365,1987,443318400.0,0,10838
10838,1122,2031,443318400.0,0,10839
10839,535,2034,443318400.0,0,10840
10840,22,2036,443318400.0,0,10841
10841,1302,2053,443318400.0,0,10842
10842,984,2182,443318400.0,0,10843
10843,1575,2187,443318400.0,0,10844
10844,1302,2274,443318400.0,0,10845
10845,594,2416,443318400.0,0,10846
10846,1158,2417,443318400.0,0,10847
10847,85,2437,443318400.0,0,10848
10848,481,2445,443318400.0,0,10849
10849,1103,2445,443318400.0,0,10850
10850,576,2456,443318400.0,0,10851
10851,1170,2519,443318400.0,0,10852
10852,584,2521,443318400.0,0,10853
10853,828,2532,443318400.0,0,10854
10854,279,2536,443318400.0,0,10855
10855,1594,2559,443318400.0,0,10856
10856,1302,2562,443318400.0,0,10857
10857,1663,2602,443318400.0,0,10858
10858,569,2605,443318400.0,0,10859
10859,1575,2606,443318400.0,0,10860
10860,1650,2615,443318400.0,0,10861
10861,263,2615,443318400.0,0,10862
10862,1598,2615,443318400.0,0,10863
10863,987,2625,443318400.0,0,10864
10864,670,2625,443318400.0,0,10865
10865,98,1697,443404800.0,0,10866
10866,160,1704,443404800.0,0,10867
10867,608,1772,443404800.0,0,10868
10868,118,1837,443404800.0,0,10869
10869,1145,1866,443404800.0,0,10870
10870,956,1874,443404800.0,0,10871
10871,617,1896,443404800.0,0,10872
10872,1488,2024,443404800.0,0,10873
10873,1039,2024,443404800.0,0,10874
10874,1391,2024,443404800.0,0,10875
10875,807,2036,443404800.0,0,10876
10876,650,2180,443404800.0,0,10877
10877,694,2180,443404800.0,0,10878
10878,1145,2215,443404800.0,0,10879
10879,1101,2342,443404800.0,0,10880
10880,193,2379,443404800.0,0,10881
10881,1495,2445,443404800.0,0,10882
10882,40,2446,443404800.0,0,10883
10883,1294,2457,443404800.0,0,10884
10884,407,2487,443404800.0,0,10885
10885,1145,2512,443404800.0,0,10886
10886,1285,2521,443404800.0,0,10887
10887,460,2522,443404800.0,0,10888
10888,1370,2528,443404800.0,0,10889
10889,552,2532,443404800.0,0,10890
10890,1193,2569,443404800.0,0,10891
10891,766,2582,443404800.0,0,10892
10892,1492,2584,443404800.0,0,10893
10893,1014,2591,443404800.0,0,10894
10894,1459,2600,443404800.0,0,10895
10895,1058,2602,443404800.0,0,10896
10896,1102,2602,443404800.0,0,10897
10897,1314,2608,443404800.0,0,10898
10898,1014,2609,443404800.0,0,10899
10899,1482,2609,443404800.0,0,10900
10900,1294,2609,443404800.0,0,10901
10901,839,2612,443404800.0,0,10902
10902,99,2615,443404800.0,0,10903
10903,1488,2620,443404800.0,0,10904
10904,1391,2620,443404800.0,0,10905
10905,1492,2621,443404800.0,0,10906
10906,1371,2628,443404800.0,0,10907
10907,149,2630,443404800.0,0,10908
10908,1375,2635,443404800.0,0,10909
10909,310,2640,443404800.0,0,10910
10910,112,1697,443491200.0,0,10911
10911,348,1765,443491200.0,0,10912
10912,737,1790,443491200.0,0,10913
10913,807,1813,443491200.0,0,10914
10914,1222,1895,443491200.0,0,10915
10915,739,1989,443491200.0,0,10916
10916,1027,2003,443491200.0,0,10917
10917,276,2019,443491200.0,0,10918
10918,213,2033,443491200.0,0,10919
10919,137,2090,443491200.0,0,10920
10920,509,2162,443491200.0,0,10921
10921,580,2189,443491200.0,0,10922
10922,1361,2417,443491200.0,0,10923
10923,1038,2456,443491200.0,0,10924
10924,906,2521,443491200.0,0,10925
10925,616,2522,443491200.0,0,10926
10926,616,2528,443491200.0,0,10927
10927,1162,2601,443491200.0,0,10928
10928,1635,2605,443491200.0,0,10929
10929,130,2608,443491200.0,0,10930
10930,807,2619,443491200.0,0,10931
10931,850,2619,443491200.0,0,10932
10932,500,2620,443491200.0,0,10933
10933,986,2630,443491200.0,0,10934
10934,986,2631,443491200.0,0,10935
10935,213,2633,443491200.0,0,10936
10936,986,2640,443491200.0,0,10937
10937,315,1733,443577600.0,0,10938
10938,862,1824,443577600.0,0,10939
10939,592,1857,443577600.0,0,10940
10940,862,1893,443577600.0,0,10941
10941,315,2006,443577600.0,0,10942
10942,497,2024,443577600.0,0,10943
10943,862,2150,443577600.0,0,10944
10944,685,2187,443577600.0,0,10945
10945,1433,2202,443577600.0,0,10946
10946,1102,2244,443577600.0,0,10947
10947,862,2314,443577600.0,0,10948
10948,862,2340,443577600.0,0,10949
10949,1374,2530,443577600.0,0,10950
10950,1374,2558,443577600.0,0,10951
10951,986,2591,443577600.0,0,10952
10952,500,2591,443577600.0,0,10953
10953,1000,2601,443577600.0,0,10954
10954,1566,2601,443577600.0,0,10955
10955,627,2602,443577600.0,0,10956
10956,581,2619,443577600.0,0,10957
10957,506,2626,443577600.0,0,10958
10958,994,2628,443577600.0,0,10959
10959,1614,2628,443577600.0,0,10960
10960,486,2629,443577600.0,0,10961
10961,942,2640,443577600.0,0,10962
10962,611,1772,443664000.0,0,10963
10963,774,1799,443664000.0,0,10964
10964,611,1804,443664000.0,0,10965
10965,280,2024,443664000.0,0,10966
10966,141,2024,443664000.0,0,10967
10967,530,2032,443664000.0,0,10968
10968,1102,2036,443664000.0,0,10969
10969,611,2084,443664000.0,0,10970
10970,298,2102,443664000.0,0,10971
10971,611,2105,443664000.0,0,10972
10972,611,2109,443664000.0,0,10973
10973,478,2347,443664000.0,0,10974
10974,63,2417,443664000.0,0,10975
10975,991,2445,443664000.0,0,10976
10976,478,2446,443664000.0,0,10977
10977,1578,2520,443664000.0,0,10978
10978,1578,2530,443664000.0,0,10979
10979,1447,2530,443664000.0,0,10980
10980,650,2589,443664000.0,0,10981
10981,535,2591,443664000.0,0,10982
10982,909,2609,443664000.0,0,10983
10983,980,2615,443664000.0,0,10984
10984,1264,2619,443664000.0,0,10985
10985,130,2619,443664000.0,0,10986
10986,1666,2628,443664000.0,0,10987
10987,1613,2631,443664000.0,0,10988
10988,1513,2641,443664000.0,0,10989
10989,271,1719,443750400.0,0,10990
10990,204,1778,443750400.0,0,10991
10991,203,1802,443750400.0,0,10992
10992,271,1850,443750400.0,0,10993
10993,781,1878,443750400.0,0,10994
10994,1231,1896,443750400.0,0,10995
10995,271,1952,443750400.0,0,10996
10996,1027,1989,443750400.0,0,10997
10997,271,1999,443750400.0,0,10998
10998,271,2012,443750400.0,0,10999
10999,592,2033,443750400.0,0,11000
11000,570,2416,443750400.0,0,11001
11001,586,2416,443750400.0,0,11002
11002,1281,2446,443750400.0,0,11003
11003,1150,2468,443750400.0,0,11004
11004,1197,2468,443750400.0,0,11005
11005,1047,2480,443750400.0,0,11006
11006,271,2518,443750400.0,0,11007
11007,968,2519,443750400.0,0,11008
11008,1629,2530,443750400.0,0,11009
11009,586,2605,443750400.0,0,11010
11010,1377,2608,443750400.0,0,11011
11011,1157,2612,443750400.0,0,11012
11012,1391,2612,443750400.0,0,11013
11013,969,2626,443750400.0,0,11014
11014,1406,2628,443750400.0,0,11015
11015,1311,2628,443750400.0,0,11016
11016,242,1715,443836800.0,0,11017
11017,370,1733,443836800.0,0,11018
11018,507,1755,443836800.0,0,11019
11019,889,1878,443836800.0,0,11020
11020,450,2007,443836800.0,0,11021
11021,576,2352,443836800.0,0,11022
11022,294,2352,443836800.0,0,11023
11023,1643,2352,443836800.0,0,11024
11024,1221,2417,443836800.0,0,11025
11025,1643,2445,443836800.0,0,11026
11026,1221,2446,443836800.0,0,11027
11027,1657,2468,443836800.0,0,11028
11028,1392,2468,443836800.0,0,11029
11029,364,2471,443836800.0,0,11030
11030,999,2522,443836800.0,0,11031
11031,163,2523,443836800.0,0,11032
11032,576,2591,443836800.0,0,11033
11033,652,2591,443836800.0,0,11034
11034,294,2601,443836800.0,0,11035
11035,189,2606,443836800.0,0,11036
11036,1121,2606,443836800.0,0,11037
11037,1418,2609,443836800.0,0,11038
11038,1282,2612,443836800.0,0,11039
11039,987,2612,443836800.0,0,11040
11040,887,2612,443836800.0,0,11041
11041,1643,2612,443836800.0,0,11042
11042,208,2615,443836800.0,0,11043
11043,1053,2619,443836800.0,0,11044
11044,487,2625,443836800.0,0,11045
11045,585,2628,443836800.0,0,11046
11046,1318,1930,443923200.0,0,11047
11047,657,2031,443923200.0,0,11048
11048,310,2033,443923200.0,0,11049
11049,1318,2117,443923200.0,0,11050
11050,940,2416,443923200.0,0,11051
11051,213,2446,443923200.0,0,11052
11052,1309,2446,443923200.0,0,11053
11053,1656,2456,443923200.0,0,11054
11054,977,2480,443923200.0,0,11055
11055,1603,2480,443923200.0,0,11056
11056,294,2519,443923200.0,0,11057
11057,588,2522,443923200.0,0,11058
11058,481,2530,443923200.0,0,11059
11059,588,2530,443923200.0,0,11060
11060,906,2560,443923200.0,0,11061
11061,1656,2582,443923200.0,0,11062
11062,620,2589,443923200.0,0,11063
11063,978,2591,443923200.0,0,11064
11064,298,2591,443923200.0,0,11065
11065,1121,2591,443923200.0,0,11066
11066,703,2599,443923200.0,0,11067
11067,1119,2608,443923200.0,0,11068
11068,1656,2609,443923200.0,0,11069
11069,771,2612,443923200.0,0,11070
11070,467,2612,443923200.0,0,11071
11071,1157,2620,443923200.0,0,11072
11072,1157,2625,443923200.0,0,11073
11073,1030,2626,443923200.0,0,11074
11074,1399,2631,443923200.0,0,11075
11075,1181,1887,444009600.0,0,11076
11076,583,1895,444009600.0,0,11077
11077,1037,2024,444009600.0,0,11078
11078,82,2171,444009600.0,0,11079
11079,506,2187,444009600.0,0,11080
11080,1363,2187,444009600.0,0,11081
11081,425,2195,444009600.0,0,11082
11082,854,2207,444009600.0,0,11083
11083,704,2232,444009600.0,0,11084
11084,854,2290,444009600.0,0,11085
11085,82,2314,444009600.0,0,11086
11086,22,2352,444009600.0,0,11087
11087,852,2352,444009600.0,0,11088
11088,728,2414,444009600.0,0,11089
11089,1658,2427,444009600.0,0,11090
11090,1658,2428,444009600.0,0,11091
11091,1658,2429,444009600.0,0,11092
11092,293,2446,444009600.0,0,11093
11093,1044,2456,444009600.0,0,11094
11094,478,2468,444009600.0,0,11095
11095,1061,2468,444009600.0,0,11096
11096,1510,2496,444009600.0,0,11097
11097,1658,2505,444009600.0,0,11098
11098,1658,2527,444009600.0,0,11099
11099,1198,2528,444009600.0,0,11100
11100,1551,2589,444009600.0,0,11101
11101,1044,2609,444009600.0,0,11102
11102,535,2617,444009600.0,0,11103
11103,640,2625,444009600.0,0,11104
11104,473,2625,444009600.0,0,11105
11105,420,2626,444009600.0,0,11106
11106,852,2626,444009600.0,0,11107
11107,1361,2632,444009600.0,0,11108
11108,872,2635,444009600.0,0,11109
11109,364,1733,444096000.0,0,11110
11110,508,1755,444096000.0,0,11111
11111,726,1789,444096000.0,0,11112
11112,403,1875,444096000.0,0,11113
11113,556,1886,444096000.0,0,11114
11114,479,1924,444096000.0,0,11115
11115,751,1929,444096000.0,0,11116
11116,828,1947,444096000.0,0,11117
11117,712,2024,444096000.0,0,11118
11118,1405,2024,444096000.0,0,11119
11119,664,2052,444096000.0,0,11120
11120,209,2074,444096000.0,0,11121
11121,652,2103,444096000.0,0,11122
11122,508,2163,444096000.0,0,11123
11123,508,2332,444096000.0,0,11124
11124,1576,2352,444096000.0,0,11125
11125,828,2445,444096000.0,0,11126
11126,495,2468,444096000.0,0,11127
11127,1592,2468,444096000.0,0,11128
11128,712,2522,444096000.0,0,11129
11129,584,2530,444096000.0,0,11130
11130,357,2532,444096000.0,0,11131
11131,842,2601,444096000.0,0,11132
11132,479,2602,444096000.0,0,11133
11133,1415,2605,444096000.0,0,11134
11134,478,2605,444096000.0,0,11135
11135,820,2612,444096000.0,0,11136
11136,1592,2615,444096000.0,0,11137
11137,712,2626,444096000.0,0,11138
11138,1462,2626,444096000.0,0,11139
11139,761,1794,444182400.0,0,11140
11140,761,1904,444182400.0,0,11141
11141,1226,1953,444182400.0,0,11142
11142,761,1953,444182400.0,0,11143
11143,15,2036,444182400.0,0,11144
11144,1363,2166,444182400.0,0,11145
11145,235,2184,444182400.0,0,11146
11146,1183,2271,444182400.0,0,11147
11147,1183,2304,444182400.0,0,11148
11148,1607,2530,444182400.0,0,11149
11149,1044,2591,444182400.0,0,11150
11150,490,2601,444182400.0,0,11151
11151,936,2642,444182400.0,0,11152
11152,82,1696,444268800.0,0,11153
11153,82,1730,444268800.0,0,11154
11154,82,1898,444268800.0,0,11155
11155,1356,1947,444268800.0,0,11156
11156,1475,2008,444268800.0,0,11157
11157,524,2030,444268800.0,0,11158
11158,1356,2091,444268800.0,0,11159
11159,82,2093,444268800.0,0,11160
11160,82,2094,444268800.0,0,11161
11161,242,2103,444268800.0,0,11162
11162,242,2154,444268800.0,0,11163
11163,1226,2224,444268800.0,0,11164
11164,82,2271,444268800.0,0,11165
11165,942,2339,444268800.0,0,11166
11166,992,2352,444268800.0,0,11167
11167,1088,2352,444268800.0,0,11168
11168,680,2352,444268800.0,0,11169
11169,1113,2352,444268800.0,0,11170
11170,82,2375,444268800.0,0,11171
11171,1088,2416,444268800.0,0,11172
11172,235,2447,444268800.0,0,11173
11173,1666,2468,444268800.0,0,11174
11174,582,2468,444268800.0,0,11175
11175,82,2514,444268800.0,0,11176
11176,1292,2520,444268800.0,0,11177
11177,1121,2522,444268800.0,0,11178
11178,1514,2558,444268800.0,0,11179
11179,1515,2569,444268800.0,0,11180
11180,1639,2591,444268800.0,0,11181
11181,1512,2601,444268800.0,0,11182
11182,473,2602,444268800.0,0,11183
11183,1514,2602,444268800.0,0,11184
11184,1071,2606,444268800.0,0,11185
11185,1686,2617,444268800.0,0,11186
11186,820,2620,444268800.0,0,11187
11187,853,2620,444268800.0,0,11188
11188,1373,2620,444268800.0,0,11189
11189,195,2626,444268800.0,0,11190
11190,1332,2635,444268800.0,0,11191
11191,901,2640,444268800.0,0,11192
11192,1085,1896,444355200.0,0,11193
11193,191,2024,444355200.0,0,11194
11194,1425,2131,444355200.0,0,11195
11195,43,2133,444355200.0,0,11196
11196,1233,2174,444355200.0,0,11197
11197,344,2224,444355200.0,0,11198
11198,689,2283,444355200.0,0,11199
11199,154,2288,444355200.0,0,11200
11200,742,2352,444355200.0,0,11201
11201,154,2392,444355200.0,0,11202
11202,444,2416,444355200.0,0,11203
11203,484,2468,444355200.0,0,11204
11204,1296,2468,444355200.0,0,11205
11205,1345,2468,444355200.0,0,11206
11206,757,2519,444355200.0,0,11207
11207,1664,2523,444355200.0,0,11208
11208,291,2528,444355200.0,0,11209
11209,909,2530,444355200.0,0,11210
11210,286,2550,444355200.0,0,11211
11211,1498,2600,444355200.0,0,11212
11212,1554,2601,444355200.0,0,11213
11213,991,2602,444355200.0,0,11214
11214,1201,2602,444355200.0,0,11215
11215,453,2605,444355200.0,0,11216
11216,1003,2615,444355200.0,0,11217
11217,484,2615,444355200.0,0,11218
11218,122,2617,444355200.0,0,11219
11219,1392,2619,444355200.0,0,11220
11220,191,2620,444355200.0,0,11221
11221,492,2620,444355200.0,0,11222
11222,1498,2625,444355200.0,0,11223
11223,521,1838,444441600.0,0,11224
11224,166,1894,444441600.0,0,11225
11225,1329,1935,444441600.0,0,11226
11226,1329,1936,444441600.0,0,11227
11227,1155,1942,444441600.0,0,11228
11228,182,1979,444441600.0,0,11229
11229,1000,2024,444441600.0,0,11230
11230,409,2024,444441600.0,0,11231
11231,1329,2086,444441600.0,0,11232
11232,213,2102,444441600.0,0,11233
11233,170,2103,444441600.0,0,11234
11234,1329,2149,444441600.0,0,11235
11235,1152,2151,444441600.0,0,11236
11236,125,2155,444441600.0,0,11237
11237,1329,2159,444441600.0,0,11238
11238,438,2288,444441600.0,0,11239
11239,473,2352,444441600.0,0,11240
11240,612,2416,444441600.0,0,11241
11241,963,2521,444441600.0,0,11242
11242,125,2550,444441600.0,0,11243
11243,1000,2591,444441600.0,0,11244
11244,1358,2591,444441600.0,0,11245
11245,645,2601,444441600.0,0,11246
11246,280,2601,444441600.0,0,11247
11247,592,2601,444441600.0,0,11248
11248,1022,2612,444441600.0,0,11249
11249,1590,2615,444441600.0,0,11250
11250,1000,2619,444441600.0,0,11251
11251,1663,2619,444441600.0,0,11252
11252,1039,2620,444441600.0,0,11253
11253,1088,2620,444441600.0,0,11254
11254,409,2625,444441600.0,0,11255
11255,841,2625,444441600.0,0,11256
11256,1663,2626,444441600.0,0,11257
11257,1088,2626,444441600.0,0,11258
11258,860,1824,444528000.0,0,11259
11259,382,1844,444528000.0,0,11260
11260,169,2091,444528000.0,0,11261
11261,544,2102,444528000.0,0,11262
11262,205,2250,444528000.0,0,11263
11263,703,2348,444528000.0,0,11264
11264,1053,2416,444528000.0,0,11265
11265,1019,2468,444528000.0,0,11266
11266,1306,2480,444528000.0,0,11267
11267,1585,2520,444528000.0,0,11268
11268,614,2520,444528000.0,0,11269
11269,803,2522,444528000.0,0,11270
11270,989,2558,444528000.0,0,11271
11271,1536,2564,444528000.0,0,11272
11272,335,2591,444528000.0,0,11273
11273,1026,2601,444528000.0,0,11274
11274,1019,2602,444528000.0,0,11275
11275,351,2605,444528000.0,0,11276
11276,483,2608,444528000.0,0,11277
11277,1618,2612,444528000.0,0,11278
11278,1653,2612,444528000.0,0,11279
11279,478,2619,444528000.0,0,11280
11280,394,1794,444614400.0,0,11281
11281,1298,1924,444614400.0,0,11282
11282,592,1932,444614400.0,0,11283
11283,1298,1942,444614400.0,0,11284
11284,1199,2024,444614400.0,0,11285
11285,1311,2024,444614400.0,0,11286
11286,1002,2187,444614400.0,0,11287
11287,1370,2468,444614400.0,0,11288
11288,798,2495,444614400.0,0,11289
11289,544,2515,444614400.0,0,11290
11290,1055,2560,444614400.0,0,11291
11291,620,2602,444614400.0,0,11292
11292,1043,2606,444614400.0,0,11293
11293,1017,2612,444614400.0,0,11294
11294,478,2612,444614400.0,0,11295
11295,837,2612,444614400.0,0,11296
11296,480,2612,444614400.0,0,11297
11297,589,2617,444614400.0,0,11298
11298,1,2620,444614400.0,0,11299
11299,40,2620,444614400.0,0,11300
11300,592,2626,444614400.0,0,11301
11301,900,1926,444700800.0,0,11302
11302,900,1947,444700800.0,0,11303
11303,963,1972,444700800.0,0,11304
11304,726,1983,444700800.0,0,11305
11305,1038,2033,444700800.0,0,11306
11306,798,2156,444700800.0,0,11307
11307,1465,2352,444700800.0,0,11308
11308,1065,2445,444700800.0,0,11309
11309,1145,2494,444700800.0,0,11310
11310,1672,2563,444700800.0,0,11311
11311,1672,2595,444700800.0,0,11312
11312,472,2615,444700800.0,0,11313
11313,1400,2628,444700800.0,0,11314
11314,1611,2630,444700800.0,0,11315
11315,259,1765,444787200.0,0,11316
11316,623,1774,444787200.0,0,11317
11317,29,1868,444787200.0,0,11318
11318,1253,2014,444787200.0,0,11319
11319,330,2063,444787200.0,0,11320
11320,911,2075,444787200.0,0,11321
11321,330,2239,444787200.0,0,11322
11322,310,2352,444787200.0,0,11323
11323,1372,2352,444787200.0,0,11324
11324,1199,2407,444787200.0,0,11325
11325,659,2445,444787200.0,0,11326
11326,330,2516,444787200.0,0,11327
11327,1058,2528,444787200.0,0,11328
11328,1122,2528,444787200.0,0,11329
11329,15,2560,444787200.0,0,11330
11330,1124,2609,444787200.0,0,11331
11331,999,2615,444787200.0,0,11332
11332,15,2620,444787200.0,0,11333
11333,627,2630,444787200.0,0,11334
11334,1470,2630,444787200.0,0,11335
11335,1557,2141,444873600.0,0,11336
11336,810,2174,444873600.0,0,11337
11337,561,2314,444873600.0,0,11338
11338,561,2332,444873600.0,0,11339
11339,1630,2352,444873600.0,0,11340
11340,416,2417,444873600.0,0,11341
11341,561,2477,444873600.0,0,11342
11342,1075,2528,444873600.0,0,11343
11343,1617,2612,444873600.0,0,11344
11344,1199,2617,444873600.0,0,11345
11345,1653,2619,444873600.0,0,11346
11346,133,2620,444873600.0,0,11347
11347,1653,2626,444873600.0,0,11348
11348,133,2628,444873600.0,0,11349
11349,416,2629,444873600.0,0,11350
11350,108,2635,444873600.0,0,11351
11351,66,1695,444960000.0,0,11352
11352,313,1817,444960000.0,0,11353
11353,348,1964,444960000.0,0,11354
11354,904,2008,444960000.0,0,11355
11355,339,2020,444960000.0,0,11356
11356,1238,2290,444960000.0,0,11357
11357,1295,2417,444960000.0,0,11358
11358,1237,2446,444960000.0,0,11359
11359,1358,2456,444960000.0,0,11360
11360,1279,2480,444960000.0,0,11361
11361,1335,2528,444960000.0,0,11362
11362,272,2532,444960000.0,0,11363
11363,286,2586,444960000.0,0,11364
11364,99,2612,444960000.0,0,11365
11365,825,2615,444960000.0,0,11366
11366,643,2616,444960000.0,0,11367
11367,1196,2620,444960000.0,0,11368
11368,1196,2625,444960000.0,0,11369
11369,1158,2629,444960000.0,0,11370
11370,910,2632,444960000.0,0,11371
11371,1649,2640,444960000.0,0,11372
11372,131,1699,445046400.0,0,11373
11373,20,1699,445046400.0,0,11374
11374,20,1806,445046400.0,0,11375
11375,760,1806,445046400.0,0,11376
11376,656,1857,445046400.0,0,11377
11377,131,1944,445046400.0,0,11378
11378,365,1982,445046400.0,0,11379
11379,195,2024,445046400.0,0,11380
11380,878,2024,445046400.0,0,11381
11381,131,2207,445046400.0,0,11382
11382,839,2314,445046400.0,0,11383
11383,1217,2401,445046400.0,0,11384
11384,172,2416,445046400.0,0,11385
11385,1038,2416,445046400.0,0,11386
11386,1611,2416,445046400.0,0,11387
11387,1045,2480,445046400.0,0,11388
11388,1408,2521,445046400.0,0,11389
11389,1067,2608,445046400.0,0,11390
11390,1001,2615,445046400.0,0,11391
11391,1084,2625,445046400.0,0,11392
11392,804,2626,445046400.0,0,11393
11393,122,2642,445046400.0,0,11394
11394,533,1762,445132800.0,0,11395
11395,1357,1947,445132800.0,0,11396
11396,518,2024,445132800.0,0,11397
11397,1403,2034,445132800.0,0,11398
11398,968,2059,445132800.0,0,11399
11399,1357,2180,445132800.0,0,11400
11400,1425,2223,445132800.0,0,11401
11401,107,2301,445132800.0,0,11402
11402,107,2349,445132800.0,0,11403
11403,1170,2352,445132800.0,0,11404
11404,700,2404,445132800.0,0,11405
11405,1360,2416,445132800.0,0,11406
11406,1598,2416,445132800.0,0,11407
11407,470,2417,445132800.0,0,11408
11408,157,2445,445132800.0,0,11409
11409,715,2446,445132800.0,0,11410
11410,1397,2468,445132800.0,0,11411
11411,715,2480,445132800.0,0,11412
11412,1069,2496,445132800.0,0,11413
11413,1069,2497,445132800.0,0,11414
11414,1289,2558,445132800.0,0,11415
11415,472,2589,445132800.0,0,11416
11416,1347,2589,445132800.0,0,11417
11417,1402,2601,445132800.0,0,11418
11418,650,2601,445132800.0,0,11419
11419,1669,2602,445132800.0,0,11420
11420,1394,2602,445132800.0,0,11421
11421,1383,2605,445132800.0,0,11422
11422,1161,2608,445132800.0,0,11423
11423,518,2612,445132800.0,0,11424
11424,1046,2615,445132800.0,0,11425
11425,1617,2619,445132800.0,0,11426
11426,518,2620,445132800.0,0,11427
11427,1394,2624,445132800.0,0,11428
11428,1597,2628,445132800.0,0,11429
11429,368,1733,445219200.0,0,11430
11430,379,1733,445219200.0,0,11431
11431,368,1776,445219200.0,0,11432
11432,466,1894,445219200.0,0,11433
11433,276,1911,445219200.0,0,11434
11434,1451,1986,445219200.0,0,11435
11435,572,2008,445219200.0,0,11436
11436,1087,2008,445219200.0,0,11437
11437,684,2024,445219200.0,0,11438
11438,1490,2024,445219200.0,0,11439
11439,1070,2024,445219200.0,0,11440
11440,1171,2032,445219200.0,0,11441
11441,752,2034,445219200.0,0,11442
11442,1009,2091,445219200.0,0,11443
11443,1463,2091,445219200.0,0,11444
11444,237,2102,445219200.0,0,11445
11445,1111,2102,445219200.0,0,11446
11446,1188,2157,445219200.0,0,11447
11447,995,2180,445219200.0,0,11448
11448,379,2215,445219200.0,0,11449
11449,368,2228,445219200.0,0,11450
11450,1451,2262,445219200.0,0,11451
11451,798,2325,445219200.0,0,11452
11452,798,2337,445219200.0,0,11453
11453,1642,2352,445219200.0,0,11454
11454,1006,2352,445219200.0,0,11455
11455,800,2352,445219200.0,0,11456
11456,1198,2417,445219200.0,0,11457
11457,1625,2445,445219200.0,0,11458
11458,476,2445,445219200.0,0,11459
11459,1463,2446,445219200.0,0,11460
11460,1275,2446,445219200.0,0,11461
11461,1099,2446,445219200.0,0,11462
11462,1014,2456,445219200.0,0,11463
11463,827,2468,445219200.0,0,11464
11464,1485,2468,445219200.0,0,11465
